0 50 0
0 50 0
1 50 -50
0 50 0
1 50 -50
0 50 0
1 50 -50
0 50 0
1 50 -50
1 50 -50
0 50 0
1 50 -25
1 50 -75
0 50 0
0 50 0
0 50 0
1 50 -25
1 50 -75
0 50 0
1 50 -50
0 50 0
0 50 0
0 50 0
1 50 -50
1 50 -25
1 50 -50
0 50 0
0 50 0
1 50 -75
1 50 -50
0 50 0
0 50 0
0 50 0
1 50 -25
1 50 -25
0 50 0
1 50 -75
0 50 0
1 50 -50
1 50 -75
