1 50 0
0 50 0
1 50 0
0 50 0
0 50 0
1 50 0
1 50 0
0 50 0
0 50 0
1 50 -250
1 50 0
1 50 0
0 50 0
0 50 0
1 50 0
0 50 0
0 50 0
0 50 0
1 50 0
1 50 -250
0 50 0
1 50 0
0 50 0
0 50 0
1 50 0
1 50 0
1 50 0
0 50 0
1 50 -250
0 50 0
0 50 0
1 50 0
0 50 0
1 50 0
1 50 -250
1 50 0
0 50 0
0 50 0
1 50 0
0 50 0
