1 100 0
1 100 0
0 100 0
1 100 0
0 100 0
1 100 0
0 100 0
0 100 0
1 100 -1250
0 100 0
1 100 0
1 100 0
0 100 0
1 100 -1250
0 100 0
1 100 0
1 100 0
0 100 0
0 100 0
0 100 0
1 100 -1250
0 100 0
1 100 0
1 100 0
0 100 0
1 100 0
0 100 0
1 100 0
0 100 0
0 100 0
1 100 0
1 100 -1250
0 100 0
1 100 0
0 100 0
1 100 0
0 100 0
1 100 0
0 100 0
0 100 0
