1 1 1 0 100 0 2100 46.4743
2 2 1 1 100 0 2200 3.56894
3 3 1 0 50 0 2250 2.9554
4 4 1 1 50 0 2300 3.826
5 1 2 0 100 0 2400 3.97685
6 1 3 1 100 -150 2350 5.35953
7 2 2 1 100 0 2450 3.09492
8 3 2 0 50 0 2500 3.122
9 4 2 0 50 0 2550 3.33293
10 3 3 1 50 -50 2550 3.1035
11 4 3 1 50 0 2600 3.06556
12 1 4 0 100 0 2700 4.58102
13 2 3 0 100 0 2800 3.53396
14 3 4 0 50 0 2850 3.31175
15 2 4 1 100 0 2950 3.2422
16 1 5 1 100 -300 2750 5.07051
17 4 4 0 50 0 2800 3.29896
18 3 5 1 50 -50 2800 2.83809
19 4 5 0 50 0 2850 2.7863
20 2 5 0 100 0 2950 2.83479
21 1 6 0 100 0 3050 4.00656
22 2 6 1 100 0 3150 3.32629
23 1 7 1 100 -200 3050 4.9029
24 1 8 0 100 0 3150 3.42721
25 2 7 0 100 0 3250 2.59096
26 1 9 1 100 -250 3100 4.2382
27 2 8 0 100 0 3200 2.77243
28 3 6 0 50 0 3250 3.37115
29 4 6 1 50 0 3300 3.78737
30 2 9 1 100 -1250 2150 10.7714
31 1 10 1 100 -350 1900 4.72367
32 3 7 1 50 -50 1900 2.73282
33 4 7 1 50 0 1950 3.17553
34 3 8 0 50 0 2000 3.44626
35 4 8 0 50 0 2050 3.02023
36 3 9 1 50 -50 2050 2.94663
37 4 9 0 50 0 2100 3.40172
38 3 10 1 50 -50 2100 3.36082
39 4 10 1 50 -250 1900 3.59995
40 3 11 0 50 0 1950 3.73806
41 1 11 0 100 0 2050 3.40945
42 2 10 0 100 0 2150 5.75995
43 4 11 1 50 0 2200 3.04147
44 3 12 1 50 -25 2225 3.29372
45 4 12 1 50 0 2275 3.61533
46 3 13 1 50 -75 2250 2.67981
47 4 13 0 50 0 2300 2.6835
48 1 12 1 100 -350 2050 3.57417
49 4 14 0 50 0 2100 3.06067
50 3 14 0 50 0 2150 2.76211
51 4 15 1 50 0 2200 2.78746
52 3 15 0 50 0 2250 2.61015
53 4 16 0 50 0 2300 2.86551
54 3 16 0 50 0 2350 2.6439
55 4 17 0 50 0 2400 2.48987
56 3 17 1 50 -25 2425 2.46109
57 4 18 0 50 0 2475 2.41724
58 2 11 1 100 0 2575 3.7836
59 4 19 1 50 0 2625 2.70845
60 3 18 1 50 -75 2600 2.45695
61 4 20 1 50 -250 2400 2.72482
62 3 19 0 50 0 2450 2.95969
63 4 21 0 50 0 2500 2.48592
64 1 13 0 100 0 2600 2.89853
65 4 22 1 50 0 2650 2.9976
66 3 20 1 50 -50 2650 2.63767
67 4 23 0 50 0 2700 2.84935
68 3 21 0 50 0 2750 2.31939
69 4 24 0 50 0 2800 2.73671
70 3 22 0 50 0 2850 3.11441
71 2 12 1 100 0 2950 2.6778
72 4 25 1 50 0 3000 2.96953
73 3 23 0 50 0 3050 2.51993
74 4 26 1 50 0 3100 2.74627
75 3 24 1 50 -50 3100 2.69129
76 1 14 1 100 -250 2950 3.34355
77 4 27 1 50 0 3000 2.85608
78 3 25 1 50 -25 3025 2.58114
79 4 28 0 50 0 3075 2.85983
80 3 26 1 50 -50 3075 3.75924
81 4 29 1 50 -250 2875 2.68938
82 3 27 0 50 0 2925 2.4846
83 4 30 0 50 0 2975 2.67115
84 3 28 0 50 0 3025 2.09143
85 4 31 0 50 0 3075 2.87661
86 3 29 1 50 -75 3050 2.20311
87 4 32 1 50 0 3100 2.24106
88 2 13 0 100 0 3200 3.77228
89 4 33 0 50 0 3250 3.12609
90 3 30 1 50 -50 3250 2.22364
91 4 34 1 50 0 3300 2.62048
92 3 31 0 50 0 3350 2.41965
93 4 35 1 50 -250 3150 2.60897
94 3 32 0 50 0 3200 2.80098
95 3 33 0 50 0 3250 2.358
96 3 34 1 50 -25 3275 2.74154
97 1 15 1 100 -200 3175 4.28861
98 4 36 1 50 0 3225 3.08228
99 3 35 1 50 -25 3250 3.08004
100 2 14 1 100 -1250 2100 45.2974
