1 1 1 0 100 0 2100 5.99773
2 4 1 1 50 0 2150 5.00346
3 4 2 0 50 0 2200 5.71844
4 1 2 0 100 0 2300 4.41929
5 1 3 1 100 -150 2250 8.23185
6 2 1 1 100 0 2350 3.30517
7 1 4 0 100 0 2450 4.41532
8 3 1 0 50 0 2500 5.39184
9 2 2 1 100 0 2600 3.33016
10 4 3 1 50 0 2650 6.69692
11 1 5 1 100 -300 2450 8.25743
12 1 6 0 100 0 2550 4.32639
13 2 3 0 100 0 2650 5.96974
14 2 4 1 100 0 2750 8.11208
15 4 4 0 50 0 2800 5.60406
16 3 2 0 50 0 2850 4.17687
17 1 7 1 100 -200 2750 5.76284
18 3 3 1 50 -50 2750 8.61054
19 2 5 0 100 0 2850 4.14431
20 2 6 1 100 0 2950 3.33629
21 2 7 0 100 0 3050 3.10207
22 2 8 0 100 0 3150 3.43325
23 2 9 1 100 -1250 2000 4.66467
24 2 10 0 100 0 2100 5.4831
25 3 4 0 50 0 2150 4.62399
26 1 8 0 100 0 2250 3.12301
27 1 9 1 100 -250 2100 4.29856
28 4 5 0 50 0 2150 4.70164
29 2 11 1 100 0 2250 3.21778
30 2 12 1 100 0 2350 4.16234
31 3 5 1 50 -50 2350 4.14664
32 4 6 1 50 0 2400 3.58299
33 2 13 0 100 0 2500 3.95237
34 1 10 1 100 -350 2250 5.22379
35 1 11 0 100 0 2350 3.40869
36 1 12 1 100 -350 2100 3.7212
37 3 6 0 50 0 2150 3.7539
38 4 7 1 50 0 2200 3.53653
39 1 13 0 100 0 2300 3.87098
40 2 14 1 100 -1250 1150 3.08768
41 3 7 1 50 -50 1150 4.77182
42 4 8 0 50 0 1200 4.33539
43 2 15 0 100 0 1300 3.95123
44 1 14 1 100 -250 1150 4.53308
45 3 8 0 50 0 1200 3.28658
46 3 9 1 50 -50 1200 3.097
47 2 16 1 100 0 1300 3.33013
48 4 9 0 50 0 1350 3.41036
49 4 10 1 50 -250 1150 3.49052
50 2 17 1 100 0 1250 2.73078
51 3 10 1 50 -50 1250 3.02966
52 2 18 0 100 0 1350 3.44761
53 2 19 0 100 0 1450 5.91279
54 4 11 1 50 0 1500 4.68432
55 1 15 1 100 -200 1400 3.55298
56 3 11 0 50 0 1450 3.55596
57 2 20 0 100 0 1550 5.47554
58 2 21 1 100 -1250 400 5.32209
59 3 12 1 50 -25 425 5.01631
60 4 12 1 50 0 475 5.92227
61 1 16 0 100 0 575 4.45209
62 2 22 0 100 0 675 3.35345
63 2 23 1 100 0 775 5.6521
64 3 13 1 50 -75 750 4.52085
65 4 13 0 50 0 800 3.55392
66 1 17 1 100 -300 600 3.62625
67 3 14 0 50 0 650 3.53058
68 2 24 1 100 0 750 2.76078
69 1 18 1 100 -150 700 4.14436
70 3 15 0 50 0 750 3.82642
71 4 14 0 50 0 800 3.7452
72 3 16 0 50 0 850 3.20172
73 4 15 1 50 0 900 5.15877
74 2 25 0 100 0 1000 4.37526
75 1 19 0 100 0 1100 4.8064
76 3 17 1 50 -25 1125 3.75677
77 4 16 0 50 0 1175 5.35706
78 1 20 0 100 0 1275 4.30277
79 4 17 0 50 0 1325 3.98528
80 3 18 1 50 -75 1300 4.77275
81 2 26 1 100 0 1400 3.91549
82 4 18 0 50 0 1450 5.93608
83 1 21 0 100 0 1550 4.0179
84 3 19 0 50 0 1600 4.40032
85 2 27 0 100 0 1700 3.19309
86 4 19 1 50 0 1750 5.98398
87 1 22 1 100 -300 1550 6.33287
88 3 20 1 50 -50 1550 5.29849
89 2 28 1 100 0 1650 4.6398
90 1 23 0 100 0 1750 5.27152
91 4 20 1 50 -250 1550 5.92687
92 3 21 0 50 0 1600 5.24755
93 1 24 1 100 -350 1350 6.54215
94 1 25 0 100 0 1450 4.04851
95 1 26 1 100 -200 1350 3.75233
96 3 22 0 50 0 1400 3.43609
97 4 21 0 50 0 1450 5.34536
98 2 29 0 100 0 1550 4.96673
99 3 23 0 50 0 1600 3.33417
100 2 30 0 100 0 1700 4.63171
