1 1 1 0 100 0 2100 32.9787
2 3 1 0 50 0 2150 6.3468
3 4 1 1 50 0 2200 4.96857
4 2 1 1 100 0 2300 4.88575
5 2 2 1 100 0 2400 4.19459
6 1 2 0 100 0 2500 4.18394
7 2 3 0 100 0 2600 3.77622
8 1 3 1 100 -150 2550 5.6181
9 3 2 0 50 0 2600 4.40504
10 2 4 1 100 0 2700 5.24928
11 1 4 0 100 0 2800 4.45968
12 2 5 0 100 0 2900 4.45513
13 2 6 1 100 0 3000 3.6409
14 1 5 1 100 -300 2800 5.35425
15 2 7 0 100 0 2900 4.23156
16 2 8 0 100 0 3000 2.97446
17 2 9 1 100 -1250 1850 5.22595
18 1 6 0 100 0 1950 6.66782
19 2 10 0 100 0 2050 3.46886
20 1 7 1 100 -200 1950 3.98947
21 2 11 1 100 0 2050 5.63095
22 1 8 0 100 0 2150 4.59703
23 3 3 1 50 -50 2150 3.9601
24 4 2 0 50 0 2200 4.10312
25 2 12 1 100 0 2300 3.47997
26 3 4 0 50 0 2350 5.29583
27 1 9 1 100 -250 2200 4.48748
28 2 13 0 100 0 2300 3.13539
29 3 5 1 50 -50 2300 4.03925
30 4 3 1 50 0 2350 4.13618
31 4 4 0 50 0 2400 4.18959
32 3 6 0 50 0 2450 3.30944
33 3 7 1 50 -50 2450 4.06365
34 4 5 0 50 0 2500 4.87788
35 4 6 1 50 0 2550 4.00637
36 2 14 1 100 -1250 1400 4.37723
37 1 10 1 100 -350 1150 4.23698
38 3 8 0 50 0 1200 3.98438
39 4 7 1 50 0 1250 3.53486
40 3 9 1 50 -50 1250 3.32706
41 4 8 0 50 0 1300 3.65517
42 3 10 1 50 -50 1300 3.95123
43 4 9 0 50 0 1350 3.55747
44 1 11 0 100 0 1450 3.72871
45 1 12 1 100 -350 1200 3.70117
46 2 15 0 100 0 1300 3.55936
47 1 13 0 100 0 1400 3.17553
48 2 16 1 100 0 1500 3.0221
49 3 11 0 50 0 1550 3.08585
50 4 10 1 50 -250 1350 3.19218
51 4 11 1 50 0 1400 3.9971
52 3 12 1 50 -25 1425 6.08648
53 2 17 1 100 0 1525 6.48437
54 1 14 1 100 -250 1375 4.09571
55 4 12 1 50 0 1425 3.1042
56 3 13 1 50 -75 1400 3.64798
57 4 13 0 50 0 1450 6.40595
58 2 18 0 100 0 1550 3.57353
59 1 15 1 100 -200 1450 3.88053
60 3 14 0 50 0 1500 2.88534
61 4 14 0 50 0 1550 3.44648
62 3 15 0 50 0 1600 3.53612
63 2 19 0 100 0 1700 3.11685
64 4 15 1 50 0 1750 3.30451
65 1 16 0 100 0 1850 3.33682
66 3 16 0 50 0 1900 5.30575
67 4 16 0 50 0 1950 4.13512
68 3 17 1 50 -25 1975 4.74743
69 1 17 1 100 -300 1775 3.46216
70 4 17 0 50 0 1825 4.6563
71 3 18 1 50 -75 1800 3.36715
72 4 18 0 50 0 1850 4.12206
73 4 19 1 50 0 1900 4.48505
74 4 20 1 50 -250 1700 4.02394
75 2 20 0 100 0 1800 3.88494
76 3 19 0 50 0 1850 3.60814
77 4 21 0 50 0 1900 3.59895
78 1 18 1 100 -150 1850 3.1992
79 2 21 1 100 -1250 700 5.31782
80 3 20 1 50 -50 700 4.31773
81 4 22 1 50 0 750 3.1977
82 4 23 0 50 0 800 3.36557
83 4 24 0 50 0 850 3.46801
84 4 25 1 50 0 900 3.62382
85 4 26 1 50 0 950 3.81328
86 4 27 1 50 0 1000 4.76562
87 4 28 0 50 0 1050 6.09688
88 4 29 1 50 -250 850 3.87093
89 2 22 0 100 0 950 3.77405
90 3 21 0 50 0 1000 3.51878
91 1 19 0 100 0 1100 4.07926
92 4 30 0 50 0 1150 5.32577
93 3 22 0 50 0 1200 4.45338
94 4 31 0 50 0 1250 3.91743
95 3 23 0 50 0 1300 3.80941
96 1 20 0 100 0 1400 3.56753
97 3 24 1 50 -50 1400 4.97569
98 4 32 1 50 0 1450 3.28933
99 4 33 0 50 0 1500 3.1026
100 4 34 1 50 0 1550 3.91879
