1 1 1 0 100 0 2100 4.73764
2 2 1 1 100 0 2200 3.45142
3 3 1 0 50 0 2250 2.61462
4 4 1 1 50 0 2300 3.12594
5 2 2 1 100 0 2400 3.51043
6 2 3 0 100 0 2500 3.41082
7 1 2 0 100 0 2600 3.66555
8 3 2 0 50 0 2650 3.0749
9 2 4 1 100 0 2750 2.03186
10 2 5 0 100 0 2850 2.17316
11 2 6 1 100 0 2950 1.67606
12 4 2 0 50 0 3000 3.68737
13 2 7 0 100 0 3100 2.40381
14 1 3 1 100 -150 3050 3.33154
15 2 8 0 100 0 3150 2.01152
16 2 9 1 100 -1250 2000 2.3866
17 3 3 1 50 -50 2000 4.81839
18 4 3 1 50 0 2050 2.68102
19 4 4 0 50 0 2100 2.45967
20 4 5 0 50 0 2150 2.52736
21 4 6 1 50 0 2200 2.2977
22 4 7 1 50 0 2250 2.33071
23 4 8 0 50 0 2300 2.48337
24 1 4 0 100 0 2400 2.76909
25 4 9 0 50 0 2450 2.3125
26 3 4 0 50 0 2500 1.69873
27 3 5 1 50 -50 2500 2.42974
28 4 10 1 50 -250 2300 2.25197
29 4 11 1 50 0 2350 3.137
30 1 5 1 100 -300 2150 2.69077
31 2 10 0 100 0 2250 2.89254
32 2 11 1 100 0 2350 2.51347
33 4 12 1 50 0 2400 3.20313
34 3 6 0 50 0 2450 2.48305
35 4 13 0 50 0 2500 2.60665
36 1 6 0 100 0 2600 2.5223
37 4 14 0 50 0 2650 2.70897
38 3 7 1 50 -50 2650 3.09335
39 4 15 1 50 0 2700 2.40388
40 2 12 1 100 0 2800 2.56844
41 1 7 1 100 -200 2700 2.80062
42 4 16 0 50 0 2750 2.32876
43 4 17 0 50 0 2800 2.3703
44 3 8 0 50 0 2850 2.10468
45 3 9 1 50 -50 2850 1.89011
46 4 18 0 50 0 2900 2.45556
47 4 19 1 50 0 2950 3.16311
48 1 8 0 100 0 3050 2.46632
49 4 20 1 50 -250 2850 2.9766
50 4 21 0 50 0 2900 2.00807
51 3 10 1 50 -50 2900 2.3355
52 4 22 1 50 0 2950 2.37766
53 2 13 0 100 0 3050 1.95954
54 4 23 0 50 0 3100 2.55258
55 1 9 1 100 -250 2950 2.43463
56 4 24 0 50 0 3000 2.53552
57 4 25 1 50 0 3050 2.73609
58 3 11 0 50 0 3100 1.93665
59 4 26 1 50 0 3150 2.61223
60 3 12 1 50 -25 3175 2.37867
61 4 27 1 50 0 3225 2.37752
62 4 28 0 50 0 3275 2.93625
63 2 14 1 100 -1250 2125 3.62576
64 2 15 0 100 0 2225 2.63029
65 2 16 1 100 0 2325 1.49414
66 2 17 1 100 0 2425 1.57752
67 2 18 0 100 0 2525 1.63304
68 2 19 0 100 0 2625 1.5746
69 3 13 1 50 -75 2600 2.76439
70 3 14 0 50 0 2650 1.78149
71 4 29 1 50 -250 2450 2.43812
72 4 30 0 50 0 2500 2.01782
73 4 31 0 50 0 2550 1.96903
74 4 32 1 50 0 2600 2.40238
75 3 15 0 50 0 2650 1.80136
76 1 10 1 100 -350 2400 2.29531
77 3 16 0 50 0 2450 1.96849
78 1 11 0 100 0 2550 2.42559
79 1 12 1 100 -350 2300 2.55135
80 1 13 0 100 0 2400 1.67947
81 3 17 1 50 -25 2425 2.35482
82 3 18 1 50 -75 2400 2.03536
83 3 19 0 50 0 2450 1.81597
84 4 33 0 50 0 2500 2.08796
85 4 34 1 50 0 2550 2.13026
86 4 35 1 50 -250 2350 2.19559
87 4 36 1 50 0 2400 1.96879
88 3 20 1 50 -50 2400 1.97981
89 3 21 0 50 0 2450 1.85215
90 2 20 0 100 0 2550 1.9741
91 4 37 0 50 0 2600 2.10384
92 1 14 1 100 -250 2450 2.31376
93 2 21 1 100 -1250 1300 1.95589
94 3 22 0 50 0 1350 1.75687
95 2 22 0 100 0 1450 2.73936
96 4 38 0 50 0 1500 2.0294
97 3 23 0 50 0 1550 2.01882
98 2 23 1 100 0 1650 1.84009
99 1 15 1 100 -200 1550 2.08018
100 3 24 1 50 -50 1550 1.90567
